PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Symbol,GICS Sector,GICS Sub-Industry,Cluster
0.5473675857012952,1.596343253708874,1.0228678841114833,0.0021150832079204103,-0.9068657942486413,0.740960947022379,2.3372461971379757,1.1945706915512209,-0.7135166832241367,0.25873540138099343,AAL,Industrials,Passenger Airlines,1
2.6557454340746967,0.7635582612741388,-0.3331248693073372,-0.9671926256380482,-1.2844052076478976,-1.3237365993533348,-0.628025546899229,-0.3290261435073765,4.570435064807943,0.6195930367126938,AEP,Utilities,Electric Utilities,0
2.360257747137149,-2.2054547995467306,0.45597077674174386,2.729437136463502,0.5338764662474389,-0.03722788365546996,-0.19926659780078498,-0.46734592362117594,0.05582617860431742,0.1132520416429194,AXP,Financials,Consumer Finance,7
1.9675797273595859,-2.3655632597354384,0.62598782319366,2.9547376351597583,0.7641959385570625,-0.05243389633693726,-0.17178118212069696,-0.574892100854297,0.02878307462778959,-0.00431195222337381,AIG,Financials,Multi-line Insurance,7
-2.1355844439274487,0.38001691838199275,-0.11050667213462195,0.15805996410901352,2.175472751632245,2.020774608845983,-0.5128860798829985,3.4766412567725693,1.033221253590271,0.06247152815205969,AMT,Real Estate,Telecom Tower REITs,6
1.7696932823666707,0.5290856946200114,-1.2942038953212527,-0.8669115517692859,-0.05252139004187456,-2.446418330399429,-0.08094083522923098,-0.5558963320844363,4.454500370813711,1.132778998333806,AWK,Utilities,Water Utilities,0
1.6996520847443655,-1.8682712551354554,-0.04644887865993373,1.9234837315361906,0.5177606160000282,0.010009186736387263,0.0055924724645204085,-0.2291176036236229,-0.28867841632699187,0.375498745147621,AMP,Financials,Asset Management & Custody Banks,7
1.1124892171689373,0.681663630608647,-0.7181261964741302,-0.7551708909919642,-1.322028418182531,0.7161302008650455,2.675996038696386,0.47690652311880793,-0.4542611690043886,0.49294006995258954,AME,Industrials,Electrical Components & Equipment,1
-1.596513773134759,0.1990209478819926,-2.167605812015117,-0.3408732788488518,2.329006017877603,-1.5074356350813172,0.8177708364182068,-0.34341465092041984,-0.18123155615657782,-0.13085722323910914,AMGN,Health Care,Biotechnology,4
-0.9614411400343489,-0.4727105433364039,-0.4338506029465213,1.551706849379462,-1.9428168052800772,-0.8043184474345749,0.042663998051968306,-0.6191829916361611,-0.28347468917837104,0.33380027765642517,APH,Information Technology,Electronic Components,3
-2.438327395057519,0.4044651286357351,-1.148301992373994,0.7985346546972472,-1.4035764845547043,-1.0281519486047228,-0.2648011366579023,-0.25937643816916806,-0.5982844923835553,0.18926043567754636,ADI,Information Technology,Semiconductors,3
-2.110938499741231,0.605642464752439,-1.0268403456759283,0.8831836473063657,-1.5847443034877167,-0.6640967381274061,-0.4851331435669848,-1.0711332704224341,-0.4831657267248959,0.3333004580212929,ANSS,Information Technology,Application Software,3
0.5351370727968727,5.396656084840822,3.5893643696012556,1.807702658585299,1.85605696669514,-0.28640149628324535,-0.049094181975917445,-1.3786530578222416,-0.7191564353596595,-0.033939297783607,APA,Energy,Oil & Gas Exploration & Production,8
-2.530020973202298,0.5710849377812276,-0.6635821197784353,1.0742473064957083,-2.0655067395807603,-1.339539162920544,-0.7923445171204899,-0.43511872605171126,-0.2820475869865961,0.04776736522282616,AAPL,Information Technology,"Technology Hardware, Storage & Peripherals",3
-2.733461970080916,0.3463441581501419,-0.8232309244648259,1.1364034668378027,-1.914028623329428,-1.357495053393477,-0.7842497615057721,-0.34990505120529547,-0.27755281727698194,0.12918075470518545,AMAT,Information Technology,Semiconductor Materials & Equipment,3
-0.974778684568321,-1.1771538875364715,1.6430834679274509,-2.599434075669477,-0.15076295169458992,0.0010788169250984787,1.168202983683854,-0.9213404798688749,-0.4075955866174597,-1.912138686419439,APTV,Consumer Discretionary,Automotive Parts & Equipment,2
0.24733969103916334,-3.3683883077642545,0.8195222586546381,4.163790379558321,0.9436985370285049,0.8501801225585782,0.6739803183155589,-1.0129678549943704,0.19024617251704076,1.250111375411265,ACGL,Financials,Property & Casualty Insurance,7
3.2828963579111843,0.08734955468514571,-0.7464640824877568,-0.8826549901821281,-0.5840372788836286,-1.679218072975213,-3.4634885090600966,1.6043804794965035,-1.7420958059677625,0.3590750034222199,ADM,Consumer Staples,Agricultural Products & Services,5
-3.422800815703552,0.23489699277130102,-0.6150232248798694,1.1174140780747481,-2.064405428333088,-1.2006653587985312,-0.7176175877819988,-0.27306392028464443,-0.35169216036324935,0.02875804785088317,ANET,Information Technology,Communications Equipment,3
0.9513556612701434,-2.1142637307918624,0.2885716687580524,2.1083142916557005,0.36785968727191215,0.7879995705059172,-0.007851437526332269,-0.26928844818920583,-0.3001846414286523,0.17691884113015144,AJG,Financials,Insurance Brokers,7
1.7642826083220324,-2.5180449824116127,0.9077135622656672,2.451646550739955,0.4048607695449356,0.09910782044799214,0.4030875039041767,-0.515375366521728,0.11891324249170848,-0.1669786888694456,AIZ,Financials,Multi-line Insurance,7
0.8285946799027419,2.078023461639413,1.1246783767815633,0.051178172232736935,-0.4839977312436623,-0.9683937655510858,-0.16090664690541723,-0.36667653117338717,4.212654879993931,0.7343911410845184,ATO,Utilities,Gas Utilities,0
-2.6945409836479968,0.5479124556094992,-0.6900258273975021,1.1648666568257986,-2.0277875749550773,-1.3404284973574223,-0.8495540952000148,-0.4640205667809599,-0.2964905926912309,0.14732482079735632,ADSK,Information Technology,Application Software,3
1.4133819499218105,0.9063773219317843,-0.5912298235759755,-0.6455820835427856,-0.43477749797416626,-0.4822184521085539,2.313528058918693,0.928193035701654,-0.7623379242132754,0.48181379404478686,ADP,Industrials,Human Resource & Employment Services,1
-0.573843033389668,-1.1724236634818117,1.8588855774278743,-3.0338616459687873,0.2831175407373861,0.7407779538486411,-0.8773692641331127,-0.676529547629945,-0.4251453513506835,-1.9590473040731093,AZO,Consumer Discretionary,Automotive Retail,2
-1.3476423993513251,0.30222912100435967,0.5666223898455387,-0.3580917629512507,0.8826725317805328,2.3823306903902246,-1.247331538945675,3.58348700994159,1.4156237992531189,-0.07535417674999474,AVB,Real Estate,Multi-Family Residential REITs,6
1.1233808586709628,0.564091573360362,-1.5913064575030804,-1.25059363973963,-0.844089796107342,3.8811301261830753,-1.5468999077688417,-2.5776949454305673,-0.38111052356710395,-0.2097494950205494,AVY,Materials,Paper & Plastic Packaging Products & Materials,1
-0.5528411459950174,0.5524347294143667,-0.4366976386444723,-0.5087708806974381,-2.1673953762973146,0.4946170827107435,2.220870432437902,0.8511338656651988,-0.5622244130589873,0.33093444043462217,AXON,Industrials,Aerospace & Defense,1
-0.25475790020642364,5.289420983467332,3.6915381193400774,1.7890332614263047,1.8514659087755074,-0.19010632826887863,0.021343224571787847,-1.1703865165596938,-0.6348770320279193,-0.03910059439962921,BKR,Energy,Oil & Gas Equipment & Services,8
1.436451461651613,1.0502146134713788,-2.4530672130871243,-1.142392077728421,-0.22073842077302713,6.243325176800256,-3.254751534541618,-2.9893612887206045,0.37608302987796793,-0.3953546350329312,BALL,Materials,"Metal, Glass & Plastic Containers",1
2.688674496853777,-2.431471272217788,0.2982278228926502,2.9882647537961606,0.7156670632668117,-0.014732453417858884,-0.24769722969587357,-0.5398944726531966,0.05191598219758369,0.22856638153818418,BK,Financials,Asset Management & Custody Banks,7
0.39505577809185566,-1.1611318040119074,1.5816556173431364,-2.2703913657945916,0.07814914634178487,0.23312213990939215,-0.6181924166756061,-0.4956247859194568,-0.3795832442219591,-1.247807787590972,BBWI,Consumer Discretionary,Other Specialty Retail,2
0.44250294220295006,0.12513084423975274,-2.1420311442140503,-0.8523722674291347,2.1992858383794247,-1.0462574635674198,0.6240154795305125,-0.29204680058949584,-0.48631706028458926,-0.2163167335998308,BAX,Health Care,Health Care Equipment,4
0.877739210452921,0.43078243086093826,-2.788827652724331,-0.9837966122009625,2.708738834339887,-1.970018758649781,0.9089402159204744,-0.6374652716571911,-0.005834117761824418,0.017859221052735283,BDX,Health Care,Health Care Equipment,4
3.656843042852241,-2.48417239503006,0.25853532422541214,3.3843674783694206,-0.7864365567916796,0.7196919630262787,2.1510568623282054,-0.07825018492767734,-0.5257469471256254,0.06576308808520191,BRK.B,Financials,Multi-Sector Holdings,7
0.03910192151306488,-1.146128369121654,1.3704101714996952,-2.425675580953861,0.3163078403768198,-0.47661818777868753,-0.2796994022455302,-0.31768456772243725,-0.94501528562269,-1.0445745333537921,BBY,Consumer Discretionary,Computer & Electronics Retail,2
-1.6358277637390655,0.07399986038094084,-2.173539405216023,-0.3146457157095861,2.1544905245295314,-1.1295924226031584,0.8016915270600086,-0.2815195505473915,-0.10142115151437334,0.07920207938682546,BIO,Health Care,Life Sciences Tools & Services,4
-0.6722277646246073,0.012254445413823561,-2.2423522399163494,-0.8870005315260663,2.412561704850666,-0.9005177781532709,1.0135023791889222,-0.08825649263561666,-0.5938236481913431,0.17868156080962178,TECH,Health Care,Life Sciences Tools & Services,4
-1.4509769849680167,0.10970321878685113,-2.5122198940056633,-0.6527236373929188,3.2162591943426797,-1.2912334061893291,1.4549410737786124,0.005772371798761382,-0.4647381780474393,-0.08255692280981668,BIIB,Health Care,Biotechnology,4
0.7320293302322006,-2.4365696712300546,0.5622404081623638,2.8962063080694485,0.8852131165559474,0.1807489407708908,0.021167328226958264,-0.3474683964356966,-0.009072261096615889,0.2172408189372145,BLK,Financials,Asset Management & Custody Banks,7
0.5635640197395886,-2.509743596474322,0.5644362296405511,2.9354161917534634,0.9066055160497125,0.23611564892611622,0.07729336382844233,-0.3379706725074314,-0.014158228788608142,0.2499838129500886,BX,Financials,Asset Management & Custody Banks,7
1.8910361140007255,0.6695148777977109,0.17901765101283862,-1.2802340308911186,-1.8417853440815122,0.19088770032197128,1.8940058333682024,1.7365918167100118,-0.47292870068207915,-0.23948326023738362,BA,Industrials,Aerospace & Defense,1
-1.130208311682832,-1.729451766407944,2.150680794874776,-1.5829681232240795,-0.013644839034786317,-0.044792994410540465,0.357776231253576,-0.3937644406659062,-0.11478984941796368,-1.3923548891393471,BKNG,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2
0.35154334285984873,-1.6099804546119003,2.2692006289884703,-2.893299163055311,0.15623489235989113,-0.6731337910325187,0.3367313496660298,-1.3281887269755905,0.7338523794878496,-2.57831011153195,BWA,Consumer Discretionary,Automotive Parts & Equipment,2
-1.0473657676547639,0.22988358518595023,-2.5284754037044483,-0.8388265834636124,2.9739635330897953,-1.2543554810393682,1.3521399845410644,-0.12254322380735665,-0.40547607730075935,-0.16397132838838918,BSX,Health Care,Health Care Equipment,4
-2.9530358769982348,0.3354616290797923,-0.7983026894323909,1.1949927941785508,-2.244140464871514,-1.124100526694083,-0.779898545654708,-0.5875529377834033,-0.32592777233424747,0.21177111853908448,AVGO,Information Technology,Semiconductors,3
0.5719178857828513,-0.7108297963224895,0.3211345049907228,0.75166001630105,-0.5861971608511775,0.5812266538095462,2.0958827586039557,1.1131494055669213,-0.8988191419523662,0.18643725065329525,BR,Industrials,Data Processing & Outsourced Services,1
0.1773723766318526,-2.4854866046848647,1.0014980707400576,2.235261996516519,0.4828929089624611,1.0130285095340272,0.17580765625925354,-0.24580788375853155,0.013574317144171589,-0.4863786984661184,BRO,Financials,Insurance Brokers,7
2.7856393339262455,-0.32019263629438577,-0.5970696936492544,-1.391739886124287,0.5427606808433582,-2.7242799692784154,-4.143828164119441,1.4272850430885355,-2.709527499384868,-0.8057167417670613,BF.B,Consumer Staples,Distillers & Vintners,5
-0.004491412549658335,1.476760803161975,0.8077413629069373,-0.3139810226971875,-1.1226603366795067,0.7864751731717664,2.9009869817466436,1.134980673555622,-0.60378480872012,0.1538936986008577,BLDR,Industrials,Building Products,1
3.030710178989212,-0.29256530344169,-0.7441488655125146,-0.8947269246828474,-0.5738561513546813,-2.073063831735024,-3.062063516510055,1.3905339194438908,-0.6203041898024834,0.583604267976938,BG,Consumer Staples,Agricultural Products & Services,5
-2.0262880328434694,0.27707641679146106,-0.5680976663758149,0.16528617474460006,2.0824388858388656,1.7283838218122922,-0.581296010260015,3.420280964769385,1.0306283043648292,0.29442050457352165,BXP,Real Estate,Office REITs,6
1.44971681227394,0.23220403016115718,-0.32181953949115544,-0.9957478401191819,-1.306834827899665,0.5110164154827129,2.0702934199412666,1.3463200850413712,-1.3493053805911976,0.01907043294137847,CHRW,Industrials,Air Freight & Logistics,1
-3.1958782551702196,0.3829524738716349,-0.6685844424922237,1.2473352422569188,-1.9690580477635358,-1.203635816871365,-0.706466480226501,-0.4306240581787685,-0.31174578520410046,0.2202887096637615,CDNS,Information Technology,Application Software,3
-2.3705128788408185,-3.4502883206702277,5.604430271626462,-5.716459566663675,1.497875264084374,-0.05224906461809873,-0.12544941569894622,-2.749363691213543,-1.4708538561870765,11.801704638411124,CZR,Consumer Discretionary,Casinos & Gaming,9
-1.6731955730879036,1.344047058680553,1.002024204052745,0.48333953247743716,1.5282393216414127,2.595850667900538,-1.1317689321459503,3.0626971077487326,1.3011641316138414,0.22972231817638533,CPT,Real Estate,Multi-Family Residential REITs,6
3.574509134029309,0.5018002492850114,-1.4822166819597289,-1.0418216078910152,-0.0017156384213311152,-2.509508295276752,-3.2697925690799434,1.4178890446207086,-1.7267228709240376,0.702355897640313,CPB,Consumer Staples,Packaged Foods & Meats,5
0.5271654484454944,-1.7196526686312892,0.7865189131482142,1.515887730143035,-0.03812290611067102,0.13971775707730624,0.1738288931882002,0.2567302475114279,0.25386943959517294,-0.03978929111640624,COF,Financials,Consumer Finance,7
0.3626333157736612,0.21272395521490534,-1.891066639364344,-0.5806012767455405,2.057182839093484,-0.6644972407470504,0.6677324156600613,-0.4783687953912105,-0.17557513972303013,0.1191815354027589,CAH,Health Care,Health Care Distributors,4
-0.9369865674768509,-1.2729756446389369,2.294230089172107,-2.717662616092884,-0.16842132030842022,-0.12452428939182392,-0.26757403196459895,0.06802307021232494,0.08331533787644259,-1.6828726146413677,KMX,Consumer Discretionary,Automotive Retail,2
-1.1613729378989093,-1.8488090728777118,2.6818157637616196,-1.8945940248972686,0.22563848194386946,0.22838962728127543,-0.2606387253929139,-0.10659059053412746,-0.15531212212221607,-2.20174043658458,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2
-0.24384611652464905,0.273041323323116,-2.7460130255999724,-0.9010309194325711,2.925320762924652,-1.8710836545763871,1.0320278023450051,-0.6849517364965911,0.12783800827113004,0.2990897854564407,CTLT,Health Care,Pharmaceuticals,4
1.905535502389612,2.1380710298877643,0.720387661125348,-0.46927947039328666,-1.1618640266240003,0.4604646122217969,1.8055884000204578,1.0200541043646336,-0.5713341128376197,-0.1076503297910082,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,1
0.6397407824321394,-2.153896054830669,0.37185709031406206,2.229089586199489,0.5092292520296434,0.4602369541206451,0.019468049530927872,-0.16376986533758595,-0.25872955506715295,0.2641884219327355,CBOE,Financials,Financial Exchanges & Data,7
-0.7745283589007146,1.6753220967145113,0.9442928610686332,0.6821902466890508,2.1014460866435303,2.418998832049958,-1.0288999822835256,3.357193051122485,1.5645097159200125,0.5242019778641607,CBRE,Real Estate,Real Estate Services,6
-1.8548278873653201,-0.20601284497347655,-0.5416604844704705,0.724455494869209,-1.6992057656533381,-0.3374850257747548,-0.7042912588816507,0.05186005774797579,-0.9327272858479916,0.2315311068183944,CDW,Information Technology,Technology Distributors,3
0.6853084826456279,1.6878721462805437,-0.7768295142341713,-0.5719023138197693,-0.49127017798294986,3.925539240679575,-1.4818037707283043,-3.0359216956084496,-0.26375792067842885,-0.07129896461268843,CE,Materials,Specialty Chemicals,1
-0.2277812681738378,0.5345784591595475,-2.211198806540402,-0.5967495694661105,2.40161293966219,-0.6494272358739411,0.8341758605717866,-1.1895836888257318,-0.2842887281967693,0.08179372795974546,COR,Health Care,Health Care Distributors,4
-0.5952812136089979,-0.16815078013285095,-1.7690899577405257,-1.1120314492143528,2.130314699952036,-1.653375490492016,0.7301906988167869,-0.3185051395632885,0.6083229599026476,-0.17387778734194395,CNC,Health Care,Managed Health Care,4
1.7487963552618706,1.7479741545838607,0.6239503707061981,-0.4288952793201436,-0.8391544458048917,-1.4356059639758825,-0.5263499352224256,-0.5196476693656362,4.506179940073791,0.3485484753505883,CNP,Utilities,Multi-Utilities,0
0.685462297394703,0.32703240182960835,-1.6869621149379577,-1.011665294913566,-0.5126021989514284,3.9748844267197527,-1.5800904032139889,-2.662215148834776,-0.4446855704507297,-0.06237446865381868,CF,Materials,Fertilizers & Agricultural Chemicals,1
-1.304104485388704,0.04321536582962314,-2.5268870236698566,-0.6553543398308176,3.0201877317203008,-0.9627460649698504,1.3869594712549258,0.054999368367516115,-0.37925611006394505,0.10167042591308055,CRL,Health Care,Life Sciences Tools & Services,4
0.697514976803523,-0.5250392337997812,1.3693940984240807,2.562068990744303,0.7825819364593405,0.31359730721366696,0.09665912051181824,-0.4129109167844553,0.16721551149290367,0.0860192143558813,SCHW,Financials,Investment Banking & Brokerage,7
-0.5934491642897749,-0.47329115709780095,-0.06445780669313673,0.41104973166878683,-0.1825779865625643,0.20615547347531463,0.8045680141912135,-0.27564383476928994,0.07146027411411567,0.29968356786701583,CHTR,Communication Services,Cable & Satellite,1
1.2125081162957014,4.012932985737172,2.1886568674757236,1.679841604717753,1.0985202520719175,-1.170798420788067,-0.8225536039533495,-1.3899360710915103,-0.5494948836695109,-0.2849304384295316,CVX,Energy,Integrated Oil & Gas,8
-1.8138067890022065,-1.2723718508003572,1.8313200415742503,-1.8460255715090852,0.09019327870996148,-0.644459067391393,-0.5009116786743675,-0.5171800241381169,-0.22996830838365978,-1.7536106235063254,CMG,Consumer Discretionary,Restaurants,2
-0.09276966453535423,-2.7051623974153562,1.0579342094354682,2.6209689072114495,0.17049545038327057,0.30220126581010043,0.18315000580365853,-1.0410165363645352,-0.1445392927398139,-0.6391161750497554,CB,Financials,Property & Casualty Insurance,7
2.9301955416976013,0.30487835532798757,-1.3570280362474016,-0.5327656146873055,0.205038091512401,-2.47628726194897,-2.9262783994116317,1.1661980058902768,-1.4584615598924584,0.7453930220937391,CHD,Consumer Staples,Household Products,5
-0.01782790972856337,-0.028991745189220246,-1.8920411449934553,-0.4749414997458396,1.9357177519351507,-0.8150864212921521,1.2733207043108028,-0.7141624167200221,-0.024537338485374,-0.11475591509939692,CI,Health Care,Health Care Services,4
1.546101391798364,-1.8937761997065248,0.17723973959061853,2.134775962136053,0.21519815962734884,0.46184828728847166,0.042768733575372836,-0.4564592969605314,0.12758536524030936,0.45305660698800754,CINF,Financials,Property & Casualty Insurance,7
1.3563316676425865,0.5008268783956888,-0.04523573304431061,-0.6426875217550774,-1.4259422755156625,0.8242387785189977,2.0731852883023216,1.4010596232520638,-0.6435455146216545,0.37722316640046705,CTAS,Industrials,Diversified Support Services,1
-2.853246564245024,0.37567317801026257,-0.6525472597459322,1.053942590251955,-2.126770282646496,-1.3313662819361294,-0.8590337680387229,-0.3155372113045244,-0.33425537262070254,-0.03251757681347305,CSCO,Information Technology,Communications Equipment,3
1.1408897268654998,-2.098387555306552,0.454862794980445,2.6688548844725104,0.6858220903870617,-0.017756295246270336,-0.19218417872871998,-0.4459338010803022,-0.02399297383207434,0.1819107660289221,C,Financials,Diversified Banks,7
2.462545510597303,-2.089593063668229,0.04527769539278477,1.7624538494164794,0.6541104286137968,0.10832773558336863,0.6568331885456377,-1.0585916539465012,0.05052461922416998,-0.3867447447884871,CFG,Financials,Regional Banks,7
1.9444316437361178,0.5325232678485364,-0.803469346021973,-0.2429068072996703,-0.5424218046878556,-2.263441206290466,-3.4218418699837554,1.2579394834437163,-1.5415448839503487,0.3655954440701833,CLX,Consumer Staples,Household Products,5
1.8579469427651014,-2.1436114861426065,0.20949047426472242,2.2817972727700586,0.4030057563690964,0.3347632145047677,-0.15115058828255895,-0.2828830942958889,-0.22077444565735518,0.2679435489071525,CME,Financials,Financial Exchanges & Data,7
2.4955733577119323,0.5497027081438072,0.33398996394905184,-1.5863435752262594,-1.0777011538893695,-2.0453428359069994,-0.5416634370175792,-0.9708131870610218,5.238403424309962,-0.6309633304847053,CMS,Utilities,Multi-Utilities,0
3.216554173912087,-0.36719513139752,-0.07906641977820968,-0.44325395334408824,-0.3386812701624503,-1.8153530719438988,-2.7020715521753282,1.3952974466874615,-1.743439396716591,-0.13502108148926123,KO,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,5
-1.4486143294135503,0.3222180426807515,-1.268391611004083,0.5905387970371377,-1.1319472089136648,-1.544554533850844,-0.14542269484371073,-0.6231659806625433,-0.2565361273316182,0.41838997369160263,CTSH,Information Technology,IT Consulting & Other Services,3
4.120283547822244,-0.08379769083968414,-0.5554553715909396,0.2548099946718114,-0.10653865713549383,-2.0856714453177885,-3.4976414072924285,1.1192539665178385,-1.6864132150423368,0.31570622594255393,CL,Consumer Staples,Household Products,5
-0.03171483252032258,0.24408795981914988,-0.682683597860969,-0.079871142911947,0.17693852718768474,0.30732432607639437,0.24235688757962706,-0.8638246465093624,-0.07848820274257623,0.2506359570187932,CMCSA,Communication Services,Cable & Satellite,1
2.5869062462462686,0.04760757998499411,-0.8024202115725593,-0.8410560321533601,-0.4495635594488632,-1.4526255582077903,-3.4121220897826263,1.8033313742495458,-2.2240891430135536,0.5331754285144797,CAG,Consumer Staples,Packaged Foods & Meats,5
0.7802605087338098,5.657462148394988,3.6297431535458586,1.6506335509000871,1.8105127590106511,-0.44873100536169236,-0.20073320739147582,-1.3774709217951482,-0.7121064030632052,-0.15312756184329337,COP,Energy,Oil & Gas Exploration & Production,8
3.029577297104361,0.20559446814974278,-0.027069515228087156,-0.08999730725258652,-0.835488560945698,-1.7317593622683116,-0.8887250764935611,-0.6378127578627347,4.395261786762354,0.19721380082001555,ED,Utilities,Multi-Utilities,0
1.965852269392605,-0.7418820537508807,-0.2681805170072996,0.12166373416160957,0.33001265600640645,-1.8056621812098816,-3.3257146885230493,1.3794181126574274,-2.126451165028779,-0.05605405643469254,STZ,Consumer Staples,Distillers & Vintners,5
0.3168198799763021,0.29934214527158337,0.250815198427396,-0.8348332348398757,-0.8295990812244571,-0.8750272418292506,-0.5175396919875226,0.6415039635876074,5.045213578192355,0.6697340993380599,CEG,Utilities,Electric Utilities,0
